1.059458 0.072670
1.178373 0.005114
1.311429 -0.002310
1.460307 -0.005289
1.626890 -0.006984
1.813281 -0.008145
2.021837 -0.009042
2.255194 -0.009797
2.516301 -0.010472
2.808457 -0.011105
3.135355 -0.011715
3.501126 -0.012316
3.910392 -0.012916
4.368327 -0.013517
4.880717 -0.014118
5.454038 -0.014715
6.095536 -0.015297
6.813317 -0.015849
7.616454 -0.016349
8.515096 -0.016766
9.520600 -0.017068
10.645674 -0.017257
11.904536 -0.017340
13.313096 -0.017325
14.889155 -0.017214
16.652632 -0.017011
18.625813 -0.016717
20.833635 -0.016333
23.304001 -0.015858
26.068130 -0.015290
29.160957 -0.014629
32.621571 -0.013873
36.493698 -0.013019
40.826286 -0.012067
45.674080 -0.011014
51.098354 -0.009861
57.167656 -0.008608
63.958687 -0.007257
71.557281 -0.005816
