1.059458 0.013316
1.178373 0.006920
1.311429 0.002414
1.460307 -0.000908
1.626890 -0.003439
1.813281 -0.005415
2.021837 -0.006989
2.255194 -0.008259
2.516301 -0.009297
2.808457 -0.010151
3.135355 -0.010858
3.501126 -0.011446
3.910392 -0.011936
4.368327 -0.012343
4.880717 -0.012681
5.454038 -0.012960
6.095536 -0.013188
6.813317 -0.013371
7.616454 -0.013515
8.515096 -0.013623
9.520600 -0.013699
10.645674 -0.013745
11.904536 -0.013763
13.313096 -0.013752
14.889155 -0.013714
16.652632 -0.013646
18.625813 -0.013548
20.833635 -0.013417
23.304001 -0.013248
26.068130 -0.013036
29.160957 -0.012771
32.621571 -0.012444
36.493698 -0.012038
40.826286 -0.011531
45.674080 -0.010889
51.098354 -0.010063
57.167656 -0.008975
63.958687 -0.007493
71.557281 -0.005378
