1.059458 0.000000
1.178373 0.000000
1.311429 0.000000
1.460307 0.000000
1.626890 0.000000
1.813281 0.000000
2.021837 0.000000
2.255194 0.000000
2.516301 0.000000
2.808457 0.000000
3.135355 0.000000
3.501126 -0.001632
3.910392 -0.001632
4.368327 -0.001632
4.880717 -0.001632
5.454038 -0.001633
6.095536 -0.001445
6.813317 -0.000626
7.616454 0.000945
8.515096 0.003480
9.520600 0.007047
10.645674 0.010379
11.904536 0.012001
13.313096 0.010894
14.889155 0.008299
16.652632 0.005719
18.625813 0.003505
20.833635 0.001671
23.304001 0.000199
26.068130 -0.000944
29.160957 -0.001799
32.621571 -0.002439
36.493698 -0.002920
40.826286 -0.003284
45.674080 -0.003563
51.098354 -0.003785
57.167656 -0.003975
63.958687 -0.004160
71.557281 -0.004366
