1.059458 -0.026877
1.178373 0.086441
1.311429 0.124678
1.460307 0.143425
1.626890 0.154177
1.813281 0.160847
2.021837 0.165113
2.255194 0.167801
2.516301 0.169385
2.808457 0.170100
3.135355 0.170155
3.501126 0.169616
3.910392 0.168549
4.368327 0.166970
4.880717 0.164943
5.454038 0.162388
6.095536 0.159381
6.813317 0.155857
7.616454 0.151815
8.515096 0.147213
9.520600 0.142021
10.645674 0.136205
11.904536 0.129732
13.313096 0.122573
14.889155 0.114702
16.652632 0.106112
18.625813 0.096813
20.833635 0.086849
23.304001 0.076308
26.068130 0.065347
29.160957 0.054211
32.621571 0.043271
36.493698 0.033061
40.826286 0.024325
45.674080 0.018059
51.098354 0.015550
57.167656 0.018370
63.958687 0.028330
71.557281 0.047333
