1.059458 -0.004771
1.178373 -0.000834
1.311429 -0.000119
1.460307 0.000201
1.626890 0.000399
1.813281 0.000544
2.021837 0.000665
2.255194 0.000774
2.516301 0.000879
2.808457 0.000983
3.135355 0.001091
3.501126 0.001204
3.910392 0.001325
4.368327 0.001455
4.880717 0.001596
5.454038 0.001750
6.095536 0.001919
6.813317 0.002103
7.616454 0.002304
8.515096 0.002525
9.520600 0.002765
10.645674 0.003027
11.904536 0.003312
13.313096 0.003619
14.889155 0.003948
16.652632 0.004299
18.625813 0.004668
20.833635 0.005051
23.304001 0.005439
26.068130 0.005820
29.160957 0.006177
32.621571 0.006484
36.493698 0.006704
40.826286 0.006785
45.674080 0.006654
51.098354 0.006211
57.167656 0.005322
63.958687 0.003807
71.557281 0.001434
