1.059458 0.110787
1.178373 0.075831
1.311429 0.063713
1.460307 0.057462
1.626890 0.053600
1.813281 0.050911
2.021837 0.048883
2.255194 0.047249
2.516301 0.045861
2.808457 0.044623
3.135355 0.043482
3.501126 0.042386
3.910392 0.041307
4.368327 0.040217
4.880717 0.039098
5.454038 0.037926
6.095536 0.036690
6.813317 0.035368
7.616454 0.033949
8.515096 0.032417
9.520600 0.030759
10.645674 0.028960
11.904536 0.027013
13.313096 0.024906
14.889155 0.022635
16.652632 0.020203
18.625813 0.017613
20.833635 0.014887
23.304001 0.012058
26.068130 0.009181
29.160957 0.006343
32.621571 0.003667
36.493698 0.001327
40.826286 -0.000438
45.674080 -0.001315
51.098354 -0.000908
57.167656 0.001260
63.958687 0.005727
71.557281 0.013044
