1.059458 -0.008578
1.178373 -0.004455
1.311429 -0.001551
1.460307 0.000590
1.626890 0.002221
1.813281 0.003494
2.021837 0.004508
2.255194 0.005326
2.516301 0.005993
2.808457 0.006543
3.135355 0.006998
3.501126 0.007375
3.910392 0.007689
4.368327 0.007950
4.880717 0.008166
5.454038 0.008343
6.095536 0.008487
6.813317 0.008602
7.616454 0.008691
8.515096 0.008757
9.520600 0.008801
10.645674 0.008826
11.904536 0.008831
13.313096 0.008817
14.889155 0.008784
16.652632 0.008731
18.625813 0.008657
20.833635 0.008560
23.304001 0.008436
26.068130 0.008282
29.160957 0.008091
32.621571 0.007855
36.493698 0.007563
40.826286 0.007198
45.674080 0.006738
51.098354 0.006146
57.167656 0.005367
63.958687 0.004306
71.557281 0.002792
