1.059458 -0.003257
1.178373 -0.001004
1.311429 -0.000210
1.460307 0.000210
1.626890 0.000480
1.813281 0.000677
2.021837 0.000836
2.255194 0.000972
2.516301 0.001096
2.808457 0.001215
3.135355 0.001332
3.501126 0.001451
3.910392 0.001574
4.368327 0.001704
4.880717 0.001842
5.454038 0.001991
6.095536 0.002151
6.813317 0.002325
7.616454 0.002514
8.515096 0.002720
9.520600 0.002943
10.645674 0.003185
11.904536 0.003446
13.313096 0.003727
14.889155 0.004028
16.652632 0.004345
18.625813 0.004677
20.833635 0.005019
23.304001 0.005361
26.068130 0.005692
29.160957 0.005995
32.621571 0.006245
36.493698 0.006411
40.826286 0.006449
45.674080 0.006304
51.098354 0.005910
57.167656 0.005186
63.958687 0.004047
71.557281 0.002409
