1.059458 -0.054668
1.178373 -0.003684
1.311429 0.001849
1.460307 0.004014
1.626890 0.005200
1.813281 0.005974
2.021837 0.006538
2.255194 0.006984
2.516301 0.007360
2.808457 0.007691
3.135355 0.007995
3.501126 0.008281
3.910392 0.008555
4.368327 0.008821
4.880717 0.009080
5.454038 0.009332
6.095536 0.009572
6.813317 0.009797
7.616454 0.009998
8.515096 0.010163
9.520600 0.010279
10.645674 0.010348
11.904536 0.010371
13.313096 0.010351
14.889155 0.010288
16.652632 0.010182
18.625813 0.010031
20.833635 0.009833
23.304001 0.009586
26.068130 0.009286
29.160957 0.008925
32.621571 0.008497
36.493698 0.007992
40.826286 0.007396
45.674080 0.006693
51.098354 0.005855
57.167656 0.004849
63.958687 0.003620
71.557281 0.002085
