1.059458 -0.004884
1.178373 -0.002647
1.311429 -0.001029
1.460307 0.000203
1.626890 0.001182
1.813281 0.001986
2.021837 0.002663
2.255194 0.003248
2.516301 0.003763
2.808457 0.004223
3.135355 0.004641
3.501126 0.005023
3.910392 0.005377
4.368327 0.005706
4.880717 0.006013
5.454038 0.006300
6.095536 0.006568
6.813317 0.006819
7.616454 0.007052
8.515096 0.007267
9.520600 0.007464
10.645674 0.007642
11.904536 0.007801
13.313096 0.007939
14.889155 0.008056
16.652632 0.008151
18.625813 0.008220
20.833635 0.008263
23.304001 0.008276
26.068130 0.008256
29.160957 0.008197
32.621571 0.008094
36.493698 0.007935
40.826286 0.007709
45.674080 0.007396
51.098354 0.006965
57.167656 0.006371
63.958687 0.005533
71.557281 0.004308
