1.059458 -0.005945
1.178373 -0.001671
1.311429 -0.000175
1.460307 0.000605
1.626890 0.001099
1.813281 0.001452
2.021837 0.001728
2.255194 0.001960
2.516301 0.002165
2.808457 0.002356
3.135355 0.002540
3.501126 0.002723
3.910392 0.002909
4.368327 0.003102
4.880717 0.003306
5.454038 0.003522
6.095536 0.003754
6.813317 0.004004
7.616454 0.004274
8.515096 0.004566
9.520600 0.004882
10.645674 0.005224
11.904536 0.005592
13.313096 0.005986
14.889155 0.006405
16.652632 0.006848
18.625813 0.007308
20.833635 0.007778
23.304001 0.008246
26.068130 0.008693
29.160957 0.009095
32.621571 0.009417
36.493698 0.009610
40.826286 0.009613
45.674080 0.009346
51.098354 0.008710
57.167656 0.007594
63.958687 0.005872
71.557281 0.003427
