1.059458 0.017554
1.178373 0.019766
1.311429 0.021039
1.460307 0.021704
1.626890 0.021937
1.813281 0.021856
2.021837 0.021528
2.255194 0.021009
2.516301 0.020340
2.808457 0.019510
3.135355 0.018591
3.501126 0.017577
3.910392 0.016492
4.368327 0.015358
4.880717 0.014169
5.454038 0.012961
6.095536 0.011737
6.813317 0.010514
7.616454 0.009300
8.515096 0.008106
9.520600 0.006947
10.645674 0.005828
11.904536 0.004760
13.313096 0.003750
14.889155 0.002804
16.652632 0.001928
18.625813 0.001131
20.833635 0.000416
23.304001 -0.000211
26.068130 -0.000743
29.160957 -0.001171
32.621571 -0.001485
36.493698 -0.001669
40.826286 -0.001704
45.674080 -0.001556
51.098354 -0.001177
57.167656 -0.000490
63.958687 0.000639
71.557281 0.002451
