1.059458 -0.009313
1.178373 -0.001333
1.311429 0.000091
1.460307 0.000712
1.626890 0.001078
1.813281 0.001334
2.021837 0.001536
2.255194 0.001709
2.516301 0.001868
2.808457 0.002020
3.135355 0.002171
3.501126 0.002326
3.910392 0.002488
4.368327 0.002660
4.880717 0.002845
5.454038 0.003044
6.095536 0.003259
6.813317 0.003494
7.616454 0.003750
8.515096 0.004028
9.520600 0.004332
10.645674 0.004661
11.904536 0.005018
13.313096 0.005403
14.889155 0.005815
16.652632 0.006253
18.625813 0.006713
20.833635 0.007189
23.304001 0.007671
26.068130 0.008143
29.160957 0.008583
32.621571 0.008957
36.493698 0.009220
40.826286 0.009305
45.674080 0.009120
51.098354 0.008540
57.167656 0.007393
63.958687 0.005453
71.557281 0.002427
