1.059458 0.011591
1.178373 0.005199
1.311429 0.001063
1.460307 -0.001829
1.626890 -0.003965
1.813281 -0.005605
2.021837 -0.006907
2.255194 -0.007965
2.516301 -0.008844
2.808457 -0.009587
3.135355 -0.010224
3.501126 -0.010777
3.910392 -0.011263
4.368327 -0.011693
4.880717 -0.012075
5.454038 -0.012417
6.095536 -0.012722
6.813317 -0.012993
7.616454 -0.013234
8.515096 -0.013445
9.520600 -0.013626
10.645674 -0.013777
11.904536 -0.013896
13.313096 -0.013983
14.889155 -0.014035
16.652632 -0.014049
18.625813 -0.014021
20.833635 -0.013945
23.304001 -0.013815
26.068130 -0.013623
29.160957 -0.013357
32.621571 -0.013002
36.493698 -0.012539
40.826286 -0.011938
45.674080 -0.011161
51.098354 -0.010148
57.167656 -0.008808
63.958687 -0.006995
71.557281 -0.004456
