1.059458 -0.111642
1.178373 0.136303
1.311429 0.161327
1.460307 0.169620
1.626890 0.172868
1.813281 0.173820
2.021837 0.173460
2.255194 0.172191
2.516301 0.170235
2.808457 0.167681
3.135355 0.164619
3.501126 0.161048
3.910392 0.156996
4.368327 0.152461
4.880717 0.147456
5.454038 0.141983
6.095536 0.136066
6.813317 0.129740
7.616454 0.123066
8.515096 0.116102
9.520600 0.108943
10.645674 0.101541
11.904536 0.093849
13.313096 0.085825
14.889155 0.077423
16.652632 0.068629
18.625813 0.059459
20.833635 0.049954
23.304001 0.040192
26.068130 0.030308
29.160957 0.020510
32.621571 0.011119
36.493698 0.002590
40.826286 -0.004410
45.674080 -0.008913
51.098354 -0.009502
57.167656 -0.004064
63.958687 0.010639
71.557281 0.039729
