1.059458 0.203082
1.178373 0.109807
1.311429 0.079435
1.460307 0.064352
1.626890 0.055310
1.813281 0.049251
2.021837 0.044874
2.255194 0.041529
2.516301 0.038858
2.808457 0.036643
3.135355 0.034741
3.501126 0.033055
3.910392 0.031520
4.368327 0.030085
4.880717 0.028709
5.454038 0.027365
6.095536 0.026027
6.813317 0.024672
7.616454 0.023283
8.515096 0.021844
9.520600 0.020343
10.645674 0.018768
11.904536 0.017110
13.313096 0.015365
14.889155 0.013531
16.652632 0.011609
18.625813 0.009610
20.833635 0.007550
23.304001 0.005458
26.068130 0.003378
29.160957 0.001369
32.621571 -0.000480
36.493698 -0.002051
40.826286 -0.003182
45.674080 -0.003657
51.098354 -0.003187
57.167656 -0.001394
63.958687 0.002222
71.557281 0.008306
