1.059458 -0.004468
1.178373 -0.001984
1.311429 -0.000352
1.460307 0.000812
1.626890 0.001695
1.813281 0.002395
2.021837 0.002971
2.255194 0.003461
2.516301 0.003888
2.808457 0.004268
3.135355 0.004613
3.501126 0.004932
3.910392 0.005229
4.368327 0.005508
4.880717 0.005772
5.454038 0.006024
6.095536 0.006263
6.813317 0.006490
7.616454 0.006706
8.515096 0.006908
9.520600 0.007098
10.645674 0.007273
11.904536 0.007432
13.313096 0.007573
14.889155 0.007695
16.652632 0.007796
18.625813 0.007873
20.833635 0.007924
23.304001 0.007944
26.068130 0.007930
29.160957 0.007876
32.621571 0.007774
36.493698 0.007616
40.826286 0.007387
45.674080 0.007068
51.098354 0.006631
57.167656 0.006033
63.958687 0.005203
71.557281 0.004019
