1.059458 -0.024714
1.178373 -0.005644
1.311429 0.000539
1.460307 0.003583
1.626890 0.005385
1.813281 0.006569
2.021837 0.007402
2.255194 0.008016
2.516301 0.008483
2.808457 0.008849
3.135355 0.009140
3.501126 0.009375
3.910392 0.009566
4.368327 0.009724
4.880717 0.009853
5.454038 0.009959
6.095536 0.010045
6.813317 0.010114
7.616454 0.010166
8.515096 0.010204
9.520600 0.010227
10.645674 0.010235
11.904536 0.010228
13.313096 0.010204
14.889155 0.010161
16.652632 0.010096
18.625813 0.010005
20.833635 0.009883
23.304001 0.009723
26.068130 0.009517
29.160957 0.009254
32.621571 0.008921
36.493698 0.008500
40.826286 0.007969
45.674080 0.007300
51.098354 0.006459
57.167656 0.005402
63.958687 0.004073
71.557281 0.002404
