1.059458 0.017369
1.178373 0.004101
1.311429 -0.000215
1.460307 -0.002353
1.626890 -0.003631
1.813281 -0.004484
2.021837 -0.005095
2.255194 -0.005557
2.516301 -0.005923
2.808457 -0.006221
3.135355 -0.006473
3.501126 -0.006692
3.910392 -0.006887
4.368327 -0.007064
4.880717 -0.007229
5.454038 -0.007386
6.095536 -0.007537
6.813317 -0.007685
7.616454 -0.007832
8.515096 -0.007979
9.520600 -0.008126
10.645674 -0.008275
11.904536 -0.008424
13.313096 -0.008573
14.889155 -0.008719
16.652632 -0.008860
18.625813 -0.008991
20.833635 -0.009106
23.304001 -0.009196
26.068130 -0.009249
29.160957 -0.009250
32.621571 -0.009178
36.493698 -0.009007
40.826286 -0.008699
45.674080 -0.008211
51.098354 -0.007481
57.167656 -0.006432
63.958687 -0.004966
71.557281 -0.002956
