1.059458 0.007610
1.178373 0.001225
1.311429 0.000074
1.460307 -0.000436
1.626890 -0.000745
1.813281 -0.000969
2.021837 -0.001151
2.255194 -0.001312
2.516301 -0.001464
2.808457 -0.001614
3.135355 -0.001767
3.501126 -0.001927
3.910392 -0.002096
4.368327 -0.002278
4.880717 -0.002474
5.454038 -0.002687
6.095536 -0.002920
6.813317 -0.003174
7.616454 -0.003453
8.515096 -0.003757
9.520600 -0.004089
10.645674 -0.004451
11.904536 -0.004844
13.313096 -0.005269
14.889155 -0.005726
16.652632 -0.006213
18.625813 -0.006727
20.833635 -0.007262
23.304001 -0.007808
26.068130 -0.008349
29.160957 -0.008861
32.621571 -0.009312
36.493698 -0.009652
40.826286 -0.009813
45.674080 -0.009700
51.098354 -0.009179
57.167656 -0.008072
63.958687 -0.006139
71.557281 -0.003071
