1.059458 0.004995
1.178373 0.001486
1.311429 0.000254
1.460307 -0.000393
1.626890 -0.000807
1.813281 -0.001106
2.021837 -0.001342
2.255194 -0.001544
2.516301 -0.001725
2.808457 -0.001896
3.135355 -0.002063
3.501126 -0.002232
3.910392 -0.002405
4.368327 -0.002586
4.880717 -0.002778
5.454038 -0.002984
6.095536 -0.003206
6.813317 -0.003446
7.616454 -0.003706
8.515096 -0.003989
9.520600 -0.004297
10.645674 -0.004630
11.904536 -0.004991
13.313096 -0.005379
14.889155 -0.005795
16.652632 -0.006236
18.625813 -0.006698
20.833635 -0.007176
23.304001 -0.007658
26.068130 -0.008129
29.160957 -0.008567
32.621571 -0.008942
36.493698 -0.009209
40.826286 -0.009313
45.674080 -0.009181
51.098354 -0.008724
57.167656 -0.007836
63.958687 -0.006402
71.557281 -0.004309
